Provider,PotentialFraud,Inpatient_ClaimCount,Inpatient_UniquePatients,Inpatient_TotalReimbursed,Inpatient_AvgReimbursed,Inpatient_StdReimbursed,Inpatient_MaxReimbursed,Inpatient_TotalDeductible,Inpatient_AvgDeductible,Inpatient_ClaimDurationRange,Inpatient_AdmissionCount,Inpatient_DeceasedClaims,Inpatient_AvgAge,Outpatient_ClaimCount,Outpatient_UniquePatients,Outpatient_TotalReimbursed,Outpatient_AvgReimbursed,Outpatient_StdReimbursed,Outpatient_MaxReimbursed,Outpatient_TotalDeductible,Outpatient_AvgDeductible,Outpatient_ClaimDurationRange,Outpatient_DeceasedClaims,Outpatient_AvgAge,Inpatient_ChronicCond_Alzheimer,Inpatient_ChronicCond_Heartfailure,Inpatient_ChronicCond_KidneyDisease,Inpatient_ChronicCond_Cancer,Inpatient_ChronicCond_ObstrPulmonary,Inpatient_ChronicCond_Depression,Inpatient_ChronicCond_Diabetes,Inpatient_ChronicCond_IschemicHeart,Inpatient_ChronicCond_Osteoporasis,Inpatient_ChronicCond_rheumatoidarthritis,Inpatient_ChronicCond_stroke,Outpatient_ChronicCond_Alzheimer,Outpatient_ChronicCond_Heartfailure,Outpatient_ChronicCond_KidneyDisease,Outpatient_ChronicCond_Cancer,Outpatient_ChronicCond_ObstrPulmonary,Outpatient_ChronicCond_Depression,Outpatient_ChronicCond_Diabetes,Outpatient_ChronicCond_IschemicHeart,Outpatient_ChronicCond_Osteoporasis,Outpatient_ChronicCond_rheumatoidarthritis,Outpatient_ChronicCond_stroke,Total_ClaimCount,Total_UniquePatients,Total_Reimbursed,Total_DeceasedClaims,AvgReimbursed_PerPatient,AvgClaims_PerPatient,DeceasedClaim_Rate,Inpatient_Ratio
PRV56833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,710.0,88.75,169.06782240103695,500.0,0.0,0.0,306.0,0.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,1.0,3.0,5.0,5.0,7.0,1.0,1.0,0.0,8.0,7.0,710.0,0.0,101.42857142857143,1.1428571428571428,0.0,0.0
PRV56834,0,1.0,1.0,3000.0,3000.0,0.0,3000.0,1068.0,1068.0,0.0,1.0,0.0,82.0,15.0,5.0,3850.0,256.6666666666667,485.49925212045775,1900.0,0.0,0.0,336.0,0.0,81.13333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,8.0,1.0,2.0,12.0,9.0,14.0,8.0,0.0,0.0,16.0,5.0,6850.0,0.0,1370.0,3.2,0.0,0.0625
PRV56835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,52.0,24640.0,239.2233009708738,532.1537617253198,3300.0,290.0,2.8155339805825244,357.0,0.0,68.4368932038835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,58.0,54.0,7.0,36.0,35.0,67.0,80.0,35.0,37.0,23.0,103.0,52.0,24640.0,0.0,473.84615384615387,1.9807692307692308,0.0,0.0
PRV56836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,740.0,246.66666666666666,307.4627348693388,600.0,0.0,0.0,214.0,0.0,72.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,0.0,3.0,3.0,740.0,0.0,246.66666666666666,1.0,0.0,0.0
PRV56837,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,27.0,17170.0,408.8095238095238,748.8469262349115,3300.0,90.0,2.142857142857143,361.0,0.0,75.5952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,16.0,8.0,7.0,13.0,20.0,34.0,5.0,10.0,3.0,42.0,27.0,17170.0,0.0,635.925925925926,1.5555555555555556,0.0,0.0
PRV56839,0,2.0,2.0,15000.0,7500.0,2121.3203435596424,9000.0,2136.0,1068.0,173.0,2.0,0.0,67.5,10.0,10.0,2870.0,287.0,560.9327549319576,1800.0,0.0,0.0,258.0,0.0,75.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,6.0,3.0,1.0,3.0,6.0,7.0,8.0,3.0,2.0,0.0,12.0,10.0,17870.0,0.0,1787.0,1.2,0.0,0.16666666666666666
PRV56840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,33.0,19090.0,214.4943820224719,374.53914480439414,1800.0,580.0,6.51685393258427,362.0,1.0,77.58426966292134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,56.0,21.0,12.0,30.0,35.0,53.0,75.0,22.0,22.0,19.0,89.0,33.0,19090.0,1.0,578.4848484848485,2.696969696969697,0.011235955056179775,0.0
PRV56843,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,860.0,430.0,523.2590180780452,800.0,0.0,0.0,107.0,0.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,860.0,0.0,430.0,1.0,0.0,0.0
PRV56845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,600.0,66.66666666666667,57.445626465380286,200.0,130.0,14.444444444444445,289.0,0.0,79.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,4.0,5.0,8.0,6.0,4.0,5.0,2.0,9.0,9.0,600.0,0.0,66.66666666666667,1.0,0.0,0.0
PRV56846,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,7020.0,334.2857142857143,716.5442863394518,3300.0,30.0,1.4285714285714286,348.0,0.0,76.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,3.0,4.0,12.0,18.0,3.0,8.0,1.0,21.0,9.0,7020.0,0.0,780.0,2.3333333333333335,0.0,0.0
PRV56850,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,4650.0,273.52941176470586,460.8001353145226,1600.0,160.0,9.411764705882353,358.0,0.0,71.70588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,12.0,11.0,4.0,2.0,14.0,7.0,5.0,1.0,0.0,17.0,6.0,4650.0,0.0,775.0,2.8333333333333335,0.0,0.0
PRV56851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,7380.0,369.0,552.5624518168917,2000.0,60.0,3.0,321.0,0.0,79.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,10.0,10.0,11.0,10.0,15.0,20.0,3.0,10.0,0.0,20.0,7.0,7380.0,0.0,1054.2857142857142,2.857142857142857,0.0,0.0
PRV56852,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,1960.0,98.0,147.84771681842454,700.0,90.0,4.5,321.0,0.0,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,4.0,0.0,10.0,14.0,1.0,0.0,1.0,20.0,9.0,1960.0,0.0,217.77777777777777,2.2222222222222223,0.0,0.0
PRV56853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,5340.0,197.77777777777777,463.4596765575963,2400.0,40.0,1.4814814814814814,341.0,0.0,73.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,13.0,7.0,7.0,7.0,22.0,23.0,7.0,9.0,0.0,27.0,6.0,5340.0,0.0,890.0,4.5,0.0,0.0
PRV56854,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,600.0,200.0,264.5751311064591,500.0,0.0,0.0,204.0,0.0,73.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,600.0,0.0,200.0,1.0,0.0,0.0
PRV56855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,290.0,72.5,89.58236433584459,200.0,100.0,25.0,219.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,4.0,3.0,290.0,0.0,96.66666666666667,1.3333333333333333,0.0,0.0
PRV56856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,31.0,23670.0,263.0,515.2907982310311,3000.0,270.0,3.0,350.0,0.0,74.95555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,75.0,29.0,6.0,17.0,38.0,62.0,70.0,26.0,39.0,21.0,90.0,31.0,23670.0,0.0,763.5483870967741,2.903225806451613,0.0,0.0
PRV56857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,20.0,16480.0,358.2608695652174,830.7140284727648,3300.0,0.0,0.0,358.0,0.0,74.30434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,37.0,21.0,11.0,17.0,19.0,35.0,36.0,3.0,20.0,6.0,46.0,20.0,16480.0,0.0,824.0,2.3,0.0,0.0
PRV56858,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,7870.0,196.75,378.1831566846942,1900.0,220.0,5.5,363.0,0.0,71.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,12.0,15.0,7.0,15.0,30.0,31.0,22.0,16.0,3.0,40.0,23.0,7870.0,0.0,342.17391304347825,1.7391304347826086,0.0,0.0
PRV56860,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2570.0,856.6666666666666,1336.5752254674383,2400.0,0.0,0.0,49.0,0.0,73.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,3.0,2570.0,0.0,856.6666666666666,1.0,0.0,0.0
PRV56861,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,5560.0,179.3548387096774,278.1478681549434,1200.0,0.0,0.0,363.0,0.0,72.3225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,13.0,3.0,5.0,9.0,17.0,26.0,12.0,10.0,5.0,31.0,22.0,5560.0,0.0,252.72727272727272,1.4090909090909092,0.0,0.0
PRV56862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,2990.0,213.57142857142858,547.9978543312449,2100.0,0.0,0.0,332.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,11.0,1.0,8.0,6.0,12.0,12.0,4.0,6.0,3.0,14.0,8.0,2990.0,0.0,373.75,1.75,0.0,0.0
PRV56863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,29.0,14070.0,270.5769230769231,608.1163893420612,3300.0,100.0,1.9230769230769231,357.0,0.0,68.67307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,28.0,15.0,2.0,20.0,23.0,33.0,39.0,11.0,19.0,1.0,52.0,29.0,14070.0,0.0,485.17241379310343,1.793103448275862,0.0,0.0
PRV56864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,3800.0,158.33333333333334,305.7231863412827,1500.0,0.0,0.0,374.0,5.0,77.45833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,14.0,2.0,9.0,14.0,19.0,17.0,6.0,12.0,1.0,24.0,12.0,3800.0,5.0,316.6666666666667,2.0,0.20833333333333334,0.0
PRV56866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,23.0,27180.0,399.70588235294116,734.3897265162706,3300.0,110.0,1.6176470588235294,359.0,0.0,83.17647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,24.0,3.0,17.0,24.0,57.0,60.0,22.0,29.0,10.0,68.0,23.0,27180.0,0.0,1181.7391304347825,2.9565217391304346,0.0,0.0
PRV56867,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,3430.0,381.1111111111111,631.1783512693628,2000.0,70.0,7.777777777777778,255.0,0.0,72.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,4.0,7.0,5.0,9.0,4.0,4.0,2.0,9.0,8.0,3430.0,0.0,428.75,1.125,0.0,0.0
PRV56868,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,7590.0,421.6666666666667,651.2183152504597,2700.0,0.0,0.0,327.0,0.0,71.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,0.0,6.0,13.0,16.0,15.0,6.0,2.0,2.0,18.0,7.0,7590.0,0.0,1084.2857142857142,2.5714285714285716,0.0,0.0
PRV56869,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,11220.0,311.6666666666667,475.51175439880404,2200.0,50.0,1.3888888888888888,348.0,0.0,74.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,16.0,6.0,17.0,22.0,26.0,28.0,11.0,10.0,3.0,36.0,24.0,11220.0,0.0,467.5,1.5,0.0,0.0
PRV56870,0,13.0,13.0,119000.0,9153.846153846154,4017.589531177325,16000.0,13884.0,1068.0,308.0,13.0,0.0,76.6923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,7.0,2.0,6.0,4.0,10.0,12.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,119000.0,0.0,9153.846153846154,1.0,0.0,1.0
PRV56871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,4350.0,395.45454545454544,563.0162277654817,2000.0,50.0,4.545454545454546,321.0,0.0,76.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,2.0,4.0,6.0,6.0,9.0,5.0,1.0,2.0,11.0,11.0,4350.0,0.0,395.45454545454544,1.0,0.0,0.0
PRV56873,0,1.0,1.0,6000.0,6000.0,0.0,6000.0,1068.0,1068.0,0.0,1.0,0.0,82.0,1.0,1.0,70.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,77.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,6070.0,0.0,6070.0,2.0,0.0,0.5
PRV56877,1,15.0,11.0,163000.0,10866.666666666666,12483.512936593417,46000.0,16020.0,1068.0,343.0,15.0,0.0,77.6,29.0,25.0,7410.0,255.51724137931035,326.3388489514777,1000.0,50.0,1.7241379310344827,335.0,0.0,73.37931034482759,10.0,10.0,8.0,0.0,9.0,11.0,13.0,14.0,9.0,5.0,6.0,10.0,11.0,5.0,0.0,4.0,14.0,16.0,18.0,11.0,5.0,2.0,44.0,25.0,170410.0,0.0,6816.4,1.76,0.0,0.3409090909090909
PRV56878,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,6660.0,256.15384615384613,378.0378491429335,1300.0,40.0,1.5384615384615385,345.0,0.0,80.15384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,5.0,0.0,6.0,17.0,21.0,21.0,8.0,6.0,0.0,26.0,8.0,6660.0,0.0,832.5,3.25,0.0,0.0
PRV56879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,8140.0,1162.857142857143,1221.061209026999,3300.0,100.0,14.285714285714286,284.0,0.0,66.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,7.0,6.0,8140.0,0.0,1356.6666666666667,1.1666666666666667,0.0,0.0
PRV56880,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,260.0,130.0,98.99494936611666,200.0,0.0,0.0,23.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,260.0,0.0,130.0,1.0,0.0,0.0
PRV56881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,31.0,17200.0,220.51282051282053,381.4800208752829,2200.0,150.0,1.9230769230769231,383.0,1.0,71.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,56.0,19.0,2.0,23.0,39.0,68.0,68.0,40.0,25.0,4.0,78.0,31.0,17200.0,1.0,554.8387096774194,2.5161290322580645,0.01282051282051282,0.0
PRV56882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,4050.0,192.85714285714286,268.55433076275006,1200.0,40.0,1.9047619047619047,296.0,0.0,75.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,5.0,0.0,2.0,7.0,12.0,17.0,4.0,4.0,0.0,21.0,10.0,4050.0,0.0,405.0,2.1,0.0,0.0
PRV56884,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1440.0,180.0,296.88862750677595,900.0,100.0,12.5,301.0,0.0,72.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,1.0,4.0,5.0,6.0,6.0,3.0,4.0,0.0,8.0,8.0,1440.0,0.0,180.0,1.0,0.0,0.0
PRV56885,0,9.0,5.0,66000.0,7333.333333333333,4301.162633521313,14000.0,9612.0,1068.0,318.0,9.0,0.0,71.55555555555556,1.0,1.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,62.0,7.0,6.0,7.0,0.0,6.0,4.0,9.0,8.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,5.0,66050.0,0.0,13210.0,2.0,0.0,0.9
PRV56886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,1360.0,123.63636363636364,166.0284751042861,500.0,0.0,0.0,312.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,7.0,5.0,0.0,11.0,11.0,11.0,9.0,4.0,0.0,11.0,3.0,1360.0,0.0,453.3333333333333,3.6666666666666665,0.0,0.0
PRV56887,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11.0,9120.0,253.33333333333334,563.5347625226225,2700.0,230.0,6.388888888888889,341.0,0.0,83.38888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,9.0,13.0,0.0,18.0,10.0,11.0,20.0,17.0,1.0,36.0,11.0,9120.0,0.0,829.0909090909091,3.272727272727273,0.0,0.0
PRV56888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6050.0,605.0,979.6059298400443,3000.0,10.0,1.0,259.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,2.0,2.0,3.0,5.0,8.0,4.0,3.0,2.0,10.0,10.0,6050.0,0.0,605.0,1.0,0.0,0.0
PRV56889,0,5.0,5.0,110000.0,22000.0,22770.5950734714,57000.0,5340.0,1068.0,252.0,5.0,0.0,72.6,45.0,27.0,16550.0,367.77777777777777,760.9291237120125,3300.0,450.0,10.0,349.0,1.0,72.33333333333333,3.0,4.0,4.0,2.0,1.0,4.0,5.0,4.0,3.0,1.0,0.0,18.0,32.0,18.0,8.0,11.0,18.0,35.0,35.0,19.0,10.0,1.0,50.0,27.0,126550.0,1.0,4687.037037037037,1.8518518518518519,0.02,0.1
PRV56890,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,4270.0,355.8333333333333,447.4464586219599,1500.0,60.0,5.0,291.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,4.0,6.0,7.0,7.0,0.0,5.0,0.0,12.0,5.0,4270.0,0.0,854.0,2.4,0.0,0.0
PRV56891,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,10.0,20.0,20.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,10.0,1.0,0.0,0.0
PRV56892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,3180.0,244.6153846153846,437.25689216247895,1600.0,0.0,0.0,307.0,0.0,71.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,8.0,0.0,2.0,0.0,8.0,2.0,5.0,8.0,2.0,13.0,5.0,3180.0,0.0,636.0,2.6,0.0,0.0
PRV56893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3020.0,431.42857142857144,543.7961803049794,1500.0,0.0,0.0,279.0,0.0,80.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,1.0,3.0,5.0,5.0,5.0,2.0,1.0,1.0,7.0,7.0,3020.0,0.0,431.42857142857144,1.0,0.0,0.0
PRV56894,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,23.0,4360.0,167.69230769230768,408.5908240996872,2100.0,0.0,0.0,301.0,0.0,72.65384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,10.0,2.0,9.0,9.0,13.0,17.0,7.0,6.0,1.0,26.0,23.0,4360.0,0.0,189.56521739130434,1.1304347826086956,0.0,0.0
PRV56895,0,13.0,13.0,145000.0,11153.846153846154,9822.136171646114,36000.0,13884.0,1068.0,274.0,13.0,1.0,76.84615384615384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,9.0,7.0,1.0,8.0,5.0,10.0,13.0,5.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,13.0,145000.0,1.0,11153.846153846154,1.0769230769230769,0.07142857142857142,0.9285714285714286
PRV56896,0,3.0,3.0,60000.0,20000.0,32078.02986469088,57000.0,3204.0,1068.0,264.0,3.0,0.0,65.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,60000.0,0.0,20000.0,1.0,0.0,1.0
PRV56897,0,8.0,8.0,62000.0,7750.0,5574.1751471790485,17000.0,7476.0,1068.0,242.0,8.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,1.0,3.0,4.0,7.0,7.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,62000.0,0.0,7750.0,1.0,0.0,1.0
PRV56900,0,2.0,2.0,19000.0,9500.0,9192.388155425118,16000.0,2136.0,1068.0,118.0,2.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,19000.0,0.0,9500.0,1.0,0.0,1.0
PRV56901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,48.0,10190.0,154.3939393939394,214.70644566211286,1200.0,20.0,0.30303030303030304,361.0,0.0,72.92424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,45.0,24.0,8.0,22.0,29.0,49.0,53.0,19.0,12.0,10.0,66.0,48.0,10190.0,0.0,212.29166666666666,1.375,0.0,0.0
PRV56902,0,1.0,1.0,4000.0,4000.0,0.0,4000.0,1068.0,1068.0,0.0,1.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4000.0,0.0,4000.0,1.0,0.0,1.0
